bc/epoch_num,dagger/round_timestep_count,rollout/return_mean,rollout/return_max,dagger/total_timesteps,dagger/round_episode_count,rollout/success_min,dagger/mean_episode_reward,dagger/total_expert_count,bc/entropy,rollout/return_std,bc/ent_loss,bc/samples_so_far,rollout/success_max,dagger/round_num,bc/loss,bc/neglogp,bc/batch_num,rollout/success_std,bc/l2_norm,dagger/mean_episode_success,bc/prob_true_act,rollout/return_min,rollout/success_mean,batch_size,bc/l2_loss
3,,8188.089752197266,8387.221809387207,,,1.0,,,-1.5694016218185425,126.52929850287623,0.0015694017056375742,128032,1.0,,-1.5700024366378784,-1.5715718269348145,4001,0.0,12560.3203125,,21.482242584228516,7987.198394775391,1.0,32,0.0
3,,7506.914794921875,8395.459861755371,,,1.0,,,-1.4177227020263672,1184.6838806578182,0.001417722785845399,144032,1.0,,-1.593577265739441,-1.5949950218200684,4501,0.0,12684.4375,,22.21649742126465,5187.965286254883,1.0,32,0.0
0,103,7964.365414428711,8584.309043884277,1697,7,1.0,7843.269321986607,109,-1.4980642795562744,552.8418759731416,0.0014980643754824996,32,1.0,14,-1.4241939783096313,-1.425692081451416,1,0.0,12743.9921875,1.0,24.594818115234375,7082.540008544922,1.0,32,0.0
0,,8263.888236999512,8388.927406311035,,,1.0,,,-1.3034220933914185,163.24892927888894,0.0013034221483394504,16032,1.0,,2.997537851333618,2.99623441696167,501,0.0,12889.5185546875,,19.05431365966797,7983.067535400391,1.0,32,0.0
0,,924.3349380493164,8186.505424499512,,,0.0,,,-1.286426305770874,8133.356906579934,0.0012864263262599707,32032,1.0,,-2.3977155685424805,-2.3990020751953125,1001,0.48989794855663565,12997.009765625,,20.700315475463867,-10000.0,0.6,32,0.0
1,,8168.058851623535,8786.714500427246,,,1.0,,,-1.2397664785385132,412.85710627447486,0.001239766483195126,48032,1.0,,-2.0807061195373535,-2.0819458961486816,1501,0.0,13119.703125,,18.888822555541992,7483.902053833008,1.0,32,0.0
1,,7239.800025939941,8185.479438781738,,,1.0,,,-1.3414108753204346,1694.2117910772567,0.0013414109125733376,64032,1.0,,-1.0297775268554688,-1.0311189889907837,2001,0.0,13236.2158203125,,19.022891998291016,3856.06192779541,1.0,32,0.0
2,,7674.717227172851,8392.054496765137,,,1.0,,,-1.3243588209152222,847.7494505700444,0.0013243588618934155,80032,1.0,,-2.5876190662384033,-2.5889434814453125,2501,0.0,13355.5400390625,,20.481136322021484,6027.7933349609375,1.0,32,0.0
2,,8181.784535217285,8783.397254943848,,,1.0,,,-1.3025082349777222,621.9365652544712,0.001302508288063109,96032,1.0,,-1.8591229915618896,-1.8604254722595215,3001,0.0,13484.0673828125,,17.8193416595459,6977.253242492676,1.0,32,0.0
2,,8189.167768859863,8391.154235839844,,,1.0,,,-1.2466986179351807,179.79376222566623,0.0012466986663639545,112032,1.0,,-2.738848924636841,-2.740095615386963,3501,0.0,13624.08203125,,26.270732879638672,7983.3933029174805,1.0,32,0.0
3,,8349.171998596192,8392.243385314941,,,1.0,,,-1.2984068393707275,78.72988272399402,0.0012984068598598242,128032,1.0,,-1.8861150741577148,-1.887413501739502,4001,0.0,13738.5244140625,,19.607593536376953,8191.781005859375,1.0,32,0.0
3,,8386.812049865723,8589.472351074219,,,1.0,,,-1.0619274377822876,177.2681909490343,0.0010619275271892548,144032,1.0,,-2.379807472229004,-2.3808693885803223,4501,0.0,13869.103515625,,16.008384704589844,8184.713958740234,1.0,32,0.0
0,109,8263.508003234863,8591.236228942871,1806,6,1.0,7310.090901692708,109,-1.1130167245864868,274.4448293110455,0.0011130167404189706,32,1.0,15,-1.315292477607727,-1.3164055347442627,1,0.0,13970.357421875,1.0,10.893182754516602,7781.226150512695,1.0,32,0.0
0,,6881.874203491211,8380.356643676758,,,1.0,,,-0.9568650722503662,1929.8479027039361,0.0009568651439622045,16032,1.0,,-2.0138332843780518,-2.0147900581359863,501,0.0,14093.0908203125,,14.474699020385742,3115.981117248535,1.0,32,0.0
0,,7615.052046203613,8290.183570861816,,,1.0,,,-0.8578348159790039,1010.8163249728942,0.0008578348788432777,32032,1.0,,-0.587151825428009,-0.5880096554756165,1001,0.0,14212.5107421875,,13.554378509521484,5622.836990356445,1.0,32,0.0
1,,8123.927345275879,8591.087127685547,,,1.0,,,-0.7987363338470459,446.35375508567273,0.0007987363496795297,48032,1.0,,-1.5285053253173828,-1.529304027557373,1501,0.0,14328.8251953125,,11.672224044799805,7284.522247314453,1.0,32,0.0
1,,7868.247802734375,8382.532287597656,,,1.0,,,-0.6454201936721802,509.99911834003507,0.0006454202230088413,64032,1.0,,-1.1598678827285767,-1.1605132818222046,2001,0.0,14462.84375,,9.913972854614258,7002.615913391113,1.0,32,0.0
1,,7653.6884292602535,8581.616134643555,,,1.0,,,-0.5845706462860107,778.3167467641123,0.0005845706909894943,80032,1.0,,-0.9239993691444397,-0.924583911895752,2501,0.0,14595.306640625,,8.801944732666016,6413.170623779297,1.0,32,0.0
2,,8224.281672668458,8585.85514831543,,,1.0,,,-0.688869833946228,234.67762744675625,0.0006888698553666472,96032,1.0,,-1.7194448709487915,-1.7201337814331055,3001,0.0,14696.6904296875,,12.841882705688477,7978.877853393555,1.0,32,0.0
2,,7249.6611328125,8193.439491271973,,,1.0,,,-0.7472467422485352,1194.123961753847,0.000747246784158051,112032,1.0,,2.1243348121643066,2.1235876083374023,3501,0.0,14804.232421875,,11.438838958740234,4976.917808532715,1.0,32,0.0
3,,8287.169425964355,8579.503288269043,,,1.0,,,-0.8190085887908936,216.22072604424912,0.0008190086227841675,128032,1.0,,-0.38682928681373596,-0.3876482844352722,4001,0.0,14910.3876953125,,10.810371398925781,7985.462707519531,1.0,32,0.0
3,,7691.584805297852,8586.280090332031,,,1.0,,,-0.8645999431610107,682.0512004700388,0.0008646000060252845,144032,1.0,,-1.5030220746994019,-1.5038866996765137,4501,0.0,15022.0322265625,,14.674810409545898,6811.151329040527,1.0,32,0.0
3,,8065.656748962402,8190.639434814453,,,1.0,,,-0.7739444971084595,100.6964633585316,0.0007739445427432656,160032,1.0,,-1.5811562538146973,-1.581930160522461,5001,0.0,15132.5791015625,,11.994668006896973,7974.379486083984,1.0,32,0.0
