rollout/return_max,rollout/success_max,dagger/round_episode_count,dagger/total_timesteps,rollout/return_min,dagger/mean_episode_success,dagger/round_timestep_count,dagger/total_expert_count,rollout/success_mean,rollout/return_mean,batch_size,bc/prob_true_act,rollout/success_min,bc/ent_loss,bc/l2_norm,bc/samples_so_far,rollout/return_std,bc/batch_num,bc/l2_loss,bc/neglogp,dagger/round_num,dagger/mean_episode_reward,rollout/success_std,bc/entropy,bc/epoch_num,bc/loss
8591.48804473877,1.0,5,4524,-10000.0,0.8,135,1471,0.7,2709.620671081543,128,389.6679992675781,0.0,0.003754142438992858,2170.6162109375,128,8068.958070295671,1,0.0,-5.895301342010498,32,3438.12001953125,0.45825756949558394,-3.7541422843933105,0,-5.891547203063965
8592.11068725586,1.0,6,4659,-10000.0,1.0,135,1471,0.9,6075.467148590088,128,534.5357055664062,0.0,0.0041607399471104145,2394.200439453125,128,5384.046745023011,1,0.0,-6.205273628234863,33,6527.023763020833,0.3,-4.160739898681641,0,-6.201112747192383
8591.43684387207,1.0,8,4793,-9905.4951171875,1.0,134,1484,0.6,369.8822780609131,128,1061.64794921875,0.0,0.004796131979674101,2456.490478515625,128,8275.480651444617,1,0.0,-4.791438102722168,34,7523.11572265625,0.48989794855663565,-4.796131610870361,0,-4.786642074584961
8790.854011535645,1.0,9,4924,-9686.38542175293,1.0,131,1515,0.85,5043.22427482605,128,2048.13134765625,0.0,0.005461811553686857,2507.925537109375,128,6249.904251254578,1,0.0,-7.5606536865234375,35,7950.430609809027,0.3570714214271425,-5.461811065673828,0,-7.555191993713379
8592.93424987793,1.0,9,5056,-9680.806510925293,1.0,132,1529,0.9,5877.305457305908,128,2323.925048828125,0.0,0.005858904216438532,2669.098388671875,128,5108.6967384703175,1,0.0,-7.405795097351074,36,7934.246365017361,0.30000000000000004,-5.858903884887695,0,-7.399936199188232
8594.699440002441,1.0,9,5191,-10000.0,1.0,135,1566,0.9,5762.869978332519,128,4629.11328125,0.0,0.006367589347064495,2766.838623046875,128,5304.845669246666,1,0.0,-7.802544116973877,37,7877.081976996527,0.30000000000000004,-6.367588996887207,0,-7.796176433563232
8592.84774017334,1.0,6,5324,-10000.0,1.0,133,1605,0.6,576.9020893096924,128,6016.943359375,0.0,0.006776670925319195,2886.216796875,128,8354.076378679967,1,0.0,-8.48216724395752,38,6501.535563151042,0.48989794855663565,-6.776670455932617,0,-8.475390434265137
8589.097923278809,1.0,7,5460,5385.941696166992,1.0,136,1618,1.0,7694.177300262451,128,7672.109375,1.0,0.006980202626436949,3023.849853515625,128,1043.5595126586552,1,0.0,-8.687768936157227,39,6930.212960379465,0.0,-6.9802021980285645,0,-8.68078899383545
8591.79067993164,1.0,8,5596,-10000.0,1.0,136,1618,0.85,5299.092580032348,128,13934.0693359375,0.0,0.0075808013789355755,3080.0927734375,128,6344.680978742298,1,0.0,-9.346450805664062,40,7487.544677734375,0.3570714214271425,-7.580801010131836,0,-9.33887004852295
8593.549613952637,1.0,9,5750,-9236.662635803223,1.0,154,1652,0.85,5396.26808128357,128,14736.265625,0.0,0.0077614448964595795,3230.763427734375,128,6042.388605310781,1,0.0,-9.155662536621094,41,7542.879991319444,0.3570714214271425,-7.761444568634033,0,-9.14790153503418
8395.560600280762,1.0,10,5884,-10000.0,1.0,134,1664,0.8,4451.885719299316,128,14341.966796875,0.0,0.007884297519922256,3328.917236328125,128,7110.016434581803,1,0.0,-8.975252151489258,42,8172.418603515625,0.4,-7.8842973709106445,0,-8.967368125915527
8595.167846679688,1.0,11,6020,-10000.0,1.0,136,1706,0.7,2466.3779136657713,128,23712.4296875,0.0,0.00812196359038353,3409.80517578125,128,7945.577219482766,1,0.0,-9.223281860351562,43,8319.762650923296,0.45825756949558394,-8.121963500976562,0,-9.215160369873047
8599.394577026367,1.0,8,6184,-10000.0,1.0,164,1706,0.7,2420.05871887207,128,35242.484375,0.0,0.008458217605948448,3474.572021484375,128,7974.512314903795,1,0.0,-10.101548194885254,44,6767.236877441406,0.45825756949558394,-8.45821762084961,0,-10.093090057373047
8795.868186950684,1.0,8,6312,-10000.0,1.0,128,1719,0.95,6780.871923065186,128,26321.740234375,0.0,0.00861210934817791,3576.95458984375,128,4105.703893101129,1,0.0,-9.256494522094727,45,7685.1829833984375,0.21794494717703372,-8.612109184265137,0,-9.247882843017578
8594.455810546875,1.0,11,6449,-10000.0,1.0,137,1746,0.9,6161.112831878662,128,48186.6640625,0.0,0.009015724994242191,3630.182861328125,128,5426.050738318829,1,0.0,-10.411185264587402,46,8297.552468039772,0.30000000000000004,-9.015724182128906,0,-10.402169227600098
8596.256889343262,1.0,9,6587,-10000.0,1.0,138,1759,0.75,3294.9942058563233,128,35514.13671875,0.0,0.008699189871549606,3766.651611328125,128,7566.823671291591,1,0.0,-10.149078369140625,47,7783.740939670139,0.4330127018922193,-8.699189186096191,0,-10.140378952026367
8595.390480041504,1.0,9,6716,-10000.0,1.0,129,1783,0.8,4376.003301620483,128,71946.9765625,0.0,0.009291071444749832,3798.855712890625,128,7102.2523476704455,1,0.0,-10.871709823608398,48,7998.30078125,0.4,-9.291070938110352,0,-10.862419128417969
8792.830726623535,1.0,10,6852,-10000.0,1.0,136,1810,0.7,2812.2494148254395,128,56687.2890625,0.0,0.00913998018950224,3885.573974609375,128,7965.886009923563,1,0.0,-3.573728084564209,49,8071.466992187501,0.45825756949558394,-9.139979362487793,0,-3.5645880699157715
8594.317481994629,1.0,9,6991,-10000.0,1.0,139,1825,0.85,5075.177515792847,128,80459.046875,0.0,0.009384969249367714,3940.550048828125,128,6347.987174006316,1,0.0,-10.806183815002441,50,7773.530870225694,0.3570714214271425,-9.384968757629395,0,-10.796798706054688
8594.789810180664,1.0,9,7133,-9688.389961242676,1.0,142,1862,0.9,6053.25516281128,128,58989.56640625,0.0,0.00909426435828209,4052.975830078125,128,5278.824211954129,1,0.0,-10.8306884765625,51,7681.216200086806,0.30000000000000004,-9.094264030456543,0,-10.82159423828125
8794.119995117188,1.0,9,7268,-10000.0,1.0,135,1876,0.85,5448.016195678711,128,62382.78125,0.0,0.009158052504062653,4108.8544921875,128,6492.921984603422,1,0.0,-10.668485641479492,52,7847.705349392361,0.3570714214271425,-9.158052444458008,0,-10.659327507019043
8794.624229431152,1.0,6,7406,-10000.0,1.0,138,1876,0.9,5893.29462966919,128,84770.78125,0.0,0.009471339173614979,4148.35888671875,128,5385.655948836459,1,0.0,-11.18826675415039,53,6514.455729166667,0.30000000000000004,-9.471338272094727,0,-11.17879581451416
8593.58723449707,1.0,8,7541,-9397.819648742676,1.0,135,1891,0.95,7045.814288330078,128,34669.09375,0.0,0.008861362934112549,4320.27490234375,128,3953.005562026857,1,0.0,-9.862775802612305,54,7472.153564453125,0.21794494717703372,-8.86136245727539,0,-9.853914260864258
